nome_mun,ibge,faixa_de_porte_populacional_segundo_o_ibge_2022,indice_de_vulnerabilidade_social,ano,desp_final,estimado,tx_mort,tx_inter,inv_tx_mort,inv_tx_inter,tx_sobrev_mort,tx_sobrev_inter,ef_bcc,ef_ccr,ef_scale,v_desp_por_hab,v_tx_mort,v_tx_inter,uf,peer1,mun_ref,peer2,peer3,categorizacao_mort,categorizacao_inter,categorizacao_desp,ef_bcc_corrigido
Itaqui,431060,2-Acima de 20mil até 50mil hab.,4,2023,95763.08367580303,não,463.0815518349063,1208.0844980428303,0.00215944685344863,8.277566690244435e-4,214.9446853448636,81.77566690244434,0.559,0.255,0.456,43176.156766705266,203.9,976.3,RS,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5723668666666669
Itaquiraí,500460,1-Até 20mil hab.,3,2023,157661.28994011978,não,494.0264088970013,900.1325866703288,0.00202418328654265,0.0011109474479744,201.41832865426596,110.09474479744031,0.523,0.145,0.277,105074.36303103477,234.8,668.4,MS,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5514240000000004
Itaquitinga,260780,1-Até 20mil hab.,1,2023,45046.08055659105,sim,497.2406026972781,855.9536944713994,0.00201109884143713,0.00116828749786232,200.10988414371377,115.828749786232,0.52,0.506,0.973,0,238,459.7,PE,160021,"MG-Florestal (84.5%), AP-Cutias (15.5%)",312600,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5807591999999999
Itarana,320290,1-Até 20mil hab.,4,2023,58304.89733367792,não,339.68408225140786,1121.9792950701924,0.00294391186473046,8.912820445028255e-4,293.39118647304684,88.12820445028255,0.763,0.571,0.748,5717.970424584584,80.5,890.2,ES,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7309553999999994
Itarantim,291680,1-Até 20mil hab.,2,2023,77998.83044303798,não,368.1176926298071,1173.4960179692469,0.00271652251446017,8.521545746107564e-4,270.65225144601715,84.21545746107563,0.703,0.394,0.56,25411.90353393968,108.9,941.7,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6750525333333336
Itararé,352320,2-Acima de 20mil até 50mil hab.,3,2023,78858.56512077295,não,454.1485621401057,978.2167549662266,0.00220192263801883,0.00102226832133388,219.19226380188297,101.22683213338802,0.57,0.315,0.553,26271.638211667676,194.9,746.5,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5795183666666659
Itarema,230655,2-Acima de 20mil até 50mil hab.,1,2023,49634.191798107255,não,398.7205295112147,639.6650393359934,0.00250802235145976,0.0015633182032866,249.80223514597665,155.3318203286604,0.649,0.582,0.897,0,139.5,362.9,CE,160021,"AP-Cutias (66.9%), MG-Florestal (33.1%)",312600,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6441949333333332
Itariri,352330,1-Até 20mil hab.,3,2023,143949.61166824214,sim,396.3318662173651,448.5249146516798,0.00252313801951912,0.00222953055077573,251.31380195191215,221.95305507757368,0.653,0.219,0.335,91362.68475914389,137.1,216.8,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6514855999999997
Itarumã,521130,1-Até 20mil hab.,3,2023,98463.05,não,431.0974715631267,1605.8012392618718,0.00231966101859534,6.227420776307679e-4,230.96610185953443,61.274207763076795,0.6,0.266,0.443,45876.12309075856,171.9,1374,GO,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6629912333333343
Itati,431065,1-Até 20mil hab.,4,2023,178754.75915975272,não,259.2279778913868,652.9966001925281,0.00385760830344858,0.0015314015413023,384.76083034485856,152.1401541302301,1,0.244,0.244,126167.8322506766,0,421.2,RS,160021,AP-Cutias (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,5% maiores,0.8226991666666665
Itatiaia,330225,2-Acima de 20mil até 50mil hab.,4,2023,152007.21654076705,não,411.9732725794864,674.1959943450944,0.00242734193346744,0.00148324820732788,241.7341933467442,147.3248207327882,0.628,0.183,0.291,99420.28963166878,152.7,442.4,RJ,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.629581966666666
Itatiaiuçu,313370,1-Até 20mil hab.,4,2023,107495.45518518516,não,419.4768536161708,453.2907614906902,0.00238392176202174,0.00220608952344716,237.39217620217465,219.60895234471667,0.617,0.281,0.455,54908.52827608691,160.2,221.5,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6285220666666667
Itatiba,352340,4-Acima de 100mil hab.,5,2023,68296.43799434221,não,342.64884445965083,454.2418209164487,0.00291843972676159,0.00220147056909569,290.84397267615964,219.1470569095697,0.756,0.514,0.68,15709.511085254666,83.4,222.5,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.738950166666665
Itatiba do Sul,431070,1-Até 20mil hab.,4,2023,91033.25483870966,não,268.3951461211176,536.6473316333381,0.00372584979442487,0.00186342117262821,371.58497944248745,185.34211726282192,0.966,0.463,0.479,38446.32792966198,9.2,304.9,RS,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8965043000000013
Itatim,291685,1-Até 20mil hab.,2,2023,70557.03014492754,não,453.8694225386594,416.2029356890554,0.00220327686850246,0.00240267406654502,219.32768685024655,239.26740665450245,0.57,0.416,0.73,17970.10323582926,194.6,184.5,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5722947333333326
Itatinga,352350,1-Até 20mil hab.,3,2023,122587.838,não,573.5412541090925,778.4436668063861,0.00174355374236042,0.00128461447197915,173.35537423604254,127.46144719791512,0.451,0.17,0.377,70000.91109090175,314.3,546.7,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.4959977333333322
Itatira,230660,2-Acima de 20mil até 50mil hab.,1,2023,88686.90017823898,não,524.4703883456226,452.0692736207636,0.00190668533862202,0.00221205036119948,189.6685338622028,220.20503611994872,0.512,0.292,0.57,36099.97326912805,265.2,220.3,CE,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5683900333333335
Itatuba,250720,1-Até 20mil hab.,1,2023,63817.5731798408,sim,396.97659579275967,231.75208618438188,0.00251904019178512,0.0043149557635671,250.90401917851267,430.4955763567109,1,0.684,0.684,11230.64627072106,137.7,0,PB,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,5% menores,Entre 5% menores e 5% maiores,0.8733717333333333
Itaubal,160025,1-Até 20mil hab.,1,2023,73251.65895833333,não,259.2279778913868,242.45513696511395,0.00385760830344858,0.00412447437706336,384.76083034485856,411.447437706336,1,0.698,0.698,20664.73204923551,0,10.7,AP,160021,AP-Cutias (100%),NA,NA,5% menores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.9662172000000004
Itaueira,220510,1-Até 20mil hab.,3,2023,71868.66977272727,não,332.7664626204409,1175.9142142348196,0.00300511052744103,8.504021704089282e-4,299.5110527441033,84.04021704089283,0.778,0.473,0.608,19281.742863628977,73.5,944.2,PI,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7944707999999997
Itauçu,521140,1-Até 20mil hab.,4,2023,70038.36889410698,não,589.4191021561136,1330.45995560045,0.00169658566602603,7.516197656236034e-4,168.6585666026039,74.16197656236034,0.438,0.273,0.623,17451.441985013687,330.2,1098.7,GO,160021,AP-Cutias (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5038751999999987
Itaverava,313390,1-Até 20mil hab.,3,2023,88412.64726190474,não,365.7031280282575,324.45950280597555,0.00273445842640627,0.00308204873443941,272.4458426406271,307.2048734439419,0.714,0.416,0.583,35825.72035398786,106.5,92.7,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7743122666666663
Itaí,352180,2-Acima de 20mil até 50mil hab.,3,2023,51908.67775399278,sim,510.2893688304412,648.5888742695764,0.00195967241546096,0.001541808747685,194.9672415460961,153.18087476850008,0.507,0.458,0.903,0,251.1,407.8,SP,160021,"AP-Cutias (92.4%), MG-Florestal (7.6%)",312600,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5326563000000005
Itaíba,260750,2-Acima de 20mil até 50mil hab.,1,2023,48283.245476190474,não,330.75297207887076,535.7604631199451,0.00302340442691938,0.00186650577793031,301.340442691938,185.6505777930317,0.783,0.72,0.92,0,71.5,232.1,PE,160021,"AP-Cutias (51.8%), MG-Florestal (48.2%)",312600,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7647492666666666
Itaóca,352215,1-Até 20mil hab.,3,2023,134203.4611922413,sim,449.9853337837278,604.4946623701754,0.00222229465034213,0.00165427432573032,221.2294650342139,164.42743257303212,0.575,0.198,0.344,81616.53428317148,190.8,372.7,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.550360299999999
Itaú,240490,1-Até 20mil hab.,3,2023,48152.73166160911,não,541.2842519684165,231.75208618438188,0.00184745814489047,0.0043149557635671,183.7458144890477,430.4955763567109,1,0.907,0.907,0,248.8,0,RN,210215,"MA-Brejo de Areia (57.6%), AP-Cutias (42.4%)",160021,NA,Entre 5% menores e 5% maiores,5% menores,Entre 5% menores e 5% maiores,0.8224861666666661
Itaú de Minas,313375,1-Até 20mil hab.,5,2023,103598.05739508018,sim,472.45670426995093,686.61234632303,0.00211659606258571,0.00145642589352672,210.65960625857113,144.64258935267247,0.548,0.24,0.438,51011.130485981936,213.2,454.9,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5679838000000003
Itaúba,510455,1-Até 20mil hab.,4,2023,178754.75915975272,sim,589.4191021561136,231.75208618438188,0.00169658566602603,0.0043149557635671,168.6585666026039,430.4955763567109,1,0.244,0.244,126167.83225063364,330.2,0,MT,160021,AP-Cutias (100%),NA,NA,5% maiores,5% menores,5% maiores,0.7926729666666656
Itaúna,313380,3-Acima de 50mil até 100mil hab.,5,2023,97085.55408333334,não,415.991499392984,564.8937009455506,0.00240389527540635,0.00177024455809322,239.38952754063553,176.02445580932203,0.622,0.296,0.476,44498.62717423506,156.8,333.1,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6623765666666677
Itaúna do Sul,411130,1-Até 20mil hab.,3,2023,59407.65729166667,não,484.17202106176353,1214.3082243102515,0.0020653816340049,8.235141457334835e-4,205.53816340049,81.35141457334835,0.534,0.393,0.736,6820.73038257689,224.9,982.6,PR,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5515522666666661
Itinga,313400,1-Até 20mil hab.,2,2023,61470.75881944445,não,434.27168863401783,477.91355605465384,0.00230270594692795,0.00209242861461255,229.27059469279592,208.2428614612557,0.596,0.472,0.792,8883.831910346165,175,246.2,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6408759666666671
Itinga do Maranhão,210542,2-Acima de 20mil até 50mil hab.,2,2023,72705.7865337984,não,537.6713042572859,1142.2610589252197,0.00185987236455059,8.754566149185928e-4,184.9872364550594,86.54566149185928,0.481,0.289,0.601,20118.859624753208,278.4,910.5,MA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5392092333333323
Itiquira,510460,1-Até 20mil hab.,4,2023,69162.84048023332,não,455.4282591546263,1155.5666185059745,0.00219573550806051,8.653763305251015e-4,218.57355080605168,85.53763305251015,0.568,0.359,0.632,16575.913571145145,196.2,923.8,MT,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6762220666666675
Itirapina,352360,1-Até 20mil hab.,4,2023,135704.12939999998,não,366.6980044751011,535.3073923100688,0.00272703965605545,0.00186808554181288,271.70396560554514,185.80855418128897,0.706,0.236,0.334,83117.20249089126,107.5,303.6,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7371898333333339
Itirapuã,352370,1-Até 20mil hab.,5,2023,141910.46145833333,não,319.7050936025115,521.0639071869854,0.00312788260184336,0.00191915038867036,311.7882601843364,190.91503886703612,0.81,0.253,0.312,89323.53454923503,60.5,289.3,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7971213333333339
Itiruçu,291690,1-Até 20mil hab.,2,2023,67676.02425925927,não,448.4835788620202,1929.06486999818,0.00222973604192464,5.183858850744316e-4,221.9736041924644,50.83858850744316,0.577,0.372,0.645,15089.097350017812,189.3,1697.3,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.5960382333333333
Itiúba,291700,2-Acima de 20mil até 50mil hab.,1,2023,53339.5149351357,sim,417.4077678065689,569.6549731940778,0.00239573883652163,0.0017554485558038,238.57388365216295,174.54485558038067,0.62,0.536,0.865,752.5880260449061,158.2,337.9,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6587633000000008
Itobi,352380,1-Até 20mil hab.,5,2023,178754.75915975272,não,518.8532700863009,1106.040813912536,0.0019273271609788,9.04125767712473e-4,191.73271609788063,89.4125767712473,0.498,0.122,0.245,126167.83225069016,259.6,874.3,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.5097335999999993
Itororó,291710,1-Até 20mil hab.,3,2023,56215.79828662021,não,468.0569601951136,1929.06486999818,0.00213649210468559,5.183858850744316e-4,212.6492104685595,50.83858850744316,0.553,0.429,0.776,3628.871377521926,208.8,1697.3,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.5497371666666664
Itu,352390,4-Acima de 100mil hab.,4,2023,81169.68967436363,não,414.3547860708731,422.73250163418504,0.0024133907308819,0.00236556213712982,240.33907308819053,235.55621371298253,0.625,0.383,0.613,28582.762765265357,155.1,191,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.640287933333334
Ituaçu,291720,1-Até 20mil hab.,2,2023,43664.135780537334,não,428.7705707825153,428.0974642654676,0.00233224961819319,0.00233591666261281,232.2249618193196,232.59166626128157,0.695,0.693,0.997,0,130.2,130,BA,312600,"RN-Paraú (73%), MG-Florestal (27%)",240870,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.6571030999999994
Ituberá,291730,2-Acima de 20mil até 50mil hab.,2,2023,53479.21921875,não,449.5814751398642,512.0390406123508,0.00222429093567278,0.00195297608323789,221.42909356727864,194.29760832378983,0.575,0.519,0.903,892.292309662873,190.4,280.3,BA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6261667666666662
Itueta,313410,1-Até 20mil hab.,3,2023,65130.50341188625,sim,324.3372431788926,1074.7294187496004,0.00308321051939273,9.30466759869154e-4,307.3210519392731,92.0466759869154,0.799,0.535,0.67,12543.576502787984,65.1,843,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7957184333333317
Ituiutaba,313420,4-Acima de 100mil hab.,4,2023,68348.75534470998,não,426.1502631890622,428.691882558883,0.00234659012648866,0.00233267771255884,233.65901264886668,232.26777125588447,0.607,0.444,0.731,15761.828435611718,166.9,196.9,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6053544666666671
Itumbiara,521150,4-Acima de 100mil hab.,4,2023,43664.135780537334,não,468.8074982827367,1039.831033407588,0.00213307168435455,9.616947060359804e-4,212.30716843545505,95.16947060359804,0.552,0.552,1,0,209.6,584.4,GO,312600,MG-Florestal (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.5796228333333338
Itumirim,313430,1-Até 20mil hab.,4,2023,125745.42846153844,não,427.3700110155646,406.81999772156894,0.00233989277259695,0.00245808958655077,232.98927725969537,244.80895865507784,0.606,0.245,0.404,73158.50155245702,168.1,175.1,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6350596666666667
Itupeva,352400,3-Acima de 50mil até 100mil hab.,5,2023,153538.2550738916,não,298.7646231390139,576.6186911847478,0.00334711650092087,0.0017342483261258,333.7116500920875,172.42483261258025,0.867,0.247,0.285,100951.32816480688,39.5,344.9,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7991936333333339
Itupiranga,150370,2-Acima de 20mil até 50mil hab.,1,2023,61784.7566970803,sim,445.9544414009978,570.1173969114934,0.00224238152412705,0.00175402470687145,223.23815241270577,174.40247068714564,0.58,0.44,0.759,9197.82978799637,186.7,338.4,PA,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6254514333333336
Ituporanga,420850,2-Acima de 20mil até 50mil hab.,5,2023,118225.50534313728,não,351.4905947615921,997.7550107511788,0.00284502633897864,0.0010022500405657,283.5026338978648,99.22500405657006,0.737,0.272,0.369,65638.57843408333,92.3,766,SC,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7006495333333339
Iturama,313440,2-Acima de 20mil até 50mil hab.,4,2023,65638.39083333332,não,476.60115669138906,454.46543052628186,0.00209819045959119,0.00220038738445293,208.81904595911936,219.03873844529295,0.543,0.42,0.773,13051.46392423506,217.4,222.7,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5775622666666674
Itutinga,313450,1-Até 20mil hab.,4,2023,134983.81914463543,não,427.70979837498226,575.4803835595467,0.00233803388138253,0.00173767869169519,232.8033881382532,172.76786916951912,0.605,0.207,0.342,82396.89223555644,168.5,343.7,MG,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6325817333333331
Ituverava,352410,2-Acima de 20mil até 50mil hab.,4,2023,86288.90034482758,não,453.0453788033733,658.97085015798,0.00220728440634643,0.00151751780789736,219.7284406346436,150.7517807897364,0.571,0.301,0.527,33701.97343574688,193.8,427.2,SP,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5934613666666669
Itá,420800,1-Até 20mil hab.,5,2023,78203.91075,não,350.9826911401952,717.2458709067316,0.00284914334878287,0.00139422203816358,283.91433487828715,138.42220381635866,0.738,0.412,0.558,25616.983840898312,91.8,485.5,SC,160021,AP-Cutias (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7353881999999995
